,sbj,runtrial,run,stimx,answer,response,rt,correct,type,trial,f1,f2,f3,c,endacc,learner
2882,122,23,2,4,1,0.0,1242.0,0,rule follower,47,1,2,2,2,0.5,med
2883,122,24,2,3,0,0.0,880.0,1,rule follower,48,1,1,2,1,0.5,med
2980,123,1,1,1,0,1.0,2776.0,0,prototype,1,1,1,1,1,0.375,low
2981,123,2,1,4,1,0.0,1363.0,0,rule follower,2,2,2,1,2,0.375,low
2982,123,3,1,3,0,0.0,1389.0,1,rule follower,3,1,2,1,1,0.375,low
2983,123,4,1,6,0,0.0,2333.0,1,exception,4,2,1,2,1,0.375,low
2984,123,5,1,8,1,0.0,895.0,0,prototype,5,2,2,2,2,0.375,low
2985,123,6,1,7,1,,,0,rule follower,6,1,2,2,2,0.375,low
2986,123,7,1,1,0,1.0,1219.0,0,prototype,7,1,1,1,1,0.375,low
2987,123,8,1,8,1,1.0,1766.0,1,prototype,8,2,2,2,2,0.375,low
2988,123,9,1,1,0,0.0,1806.0,1,prototype,9,1,1,1,1,0.375,low
2989,123,10,1,8,1,1.0,1682.0,1,prototype,10,2,2,2,2,0.375,low
2990,123,11,1,8,1,1.0,921.0,1,prototype,11,2,2,2,2,0.375,low
2991,123,12,1,5,1,0.0,2103.0,0,exception,12,1,1,2,2,0.375,low
2992,123,13,1,6,0,1.0,2217.0,0,exception,13,2,1,2,1,0.375,low
2993,123,14,1,1,0,1.0,1839.0,0,prototype,14,1,1,1,1,0.375,low
2994,123,15,1,4,1,0.0,1607.0,0,rule follower,15,2,2,1,2,0.375,low
2995,123,16,1,7,1,1.0,1717.0,1,rule follower,16,1,2,2,2,0.375,low
2996,123,17,1,1,0,1.0,2564.0,0,prototype,17,1,1,1,1,0.375,low
2997,123,18,1,8,1,0.0,1229.0,0,prototype,18,2,2,2,2,0.375,low
2998,123,19,1,5,1,1.0,2945.0,1,exception,19,1,1,2,2,0.375,low
2999,123,20,1,3,0,0.0,1298.0,1,rule follower,20,1,2,1,1,0.375,low
3000,123,21,1,1,0,0.0,1428.0,1,prototype,21,1,1,1,1,0.375,low
3001,123,22,1,2,0,1.0,952.0,0,rule follower,22,2,1,1,1,0.375,low
3002,123,23,1,2,0,0.0,771.0,1,rule follower,23,2,1,1,1,0.375,low
3003,123,24,1,8,1,0.0,777.0,0,prototype,24,2,2,2,2,0.375,low
3004,123,1,2,7,1,0.0,2533.0,0,rule follower,25,1,2,2,2,0.375,low
3005,123,2,2,8,1,1.0,2098.0,1,prototype,26,2,2,2,2,0.375,low
3006,123,3,2,1,0,0.0,555.0,1,prototype,27,1,1,1,1,0.375,low
3007,123,4,2,7,1,1.0,1474.0,1,rule follower,28,1,2,2,2,0.375,low
3008,123,5,2,8,1,0.0,1193.0,0,prototype,29,2,2,2,2,0.375,low
3009,123,6,2,8,1,1.0,1532.0,1,prototype,30,2,2,2,2,0.375,low
3010,123,7,2,1,0,1.0,2057.0,0,prototype,31,1,1,1,1,0.375,low
3011,123,8,2,5,1,1.0,2910.0,1,exception,32,1,1,2,2,0.375,low
3012,123,9,2,3,0,0.0,1330.0,1,rule follower,33,1,2,1,1,0.375,low
3013,123,10,2,2,0,0.0,1098.0,1,rule follower,34,2,1,1,1,0.375,low
3014,123,11,2,8,1,1.0,825.0,1,prototype,35,2,2,2,2,0.375,low
3015,123,12,2,1,0,0.0,703.0,1,prototype,36,1,1,1,1,0.375,low
3016,123,13,2,1,0,0.0,562.0,1,prototype,37,1,1,1,1,0.375,low
3017,123,14,2,1,0,0.0,631.0,1,prototype,38,1,1,1,1,0.375,low
3018,123,15,2,8,1,1.0,521.0,1,prototype,39,2,2,2,2,0.375,low
3019,123,16,2,5,1,1.0,698.0,1,exception,40,1,1,2,2,0.375,low
3020,123,17,2,2,0,0.0,510.0,1,rule follower,41,2,1,1,1,0.375,low
3021,123,18,2,1,0,0.0,568.0,1,prototype,42,1,1,1,1,0.375,low
3022,123,19,2,4,1,0.0,841.0,0,rule follower,43,2,2,1,2,0.375,low
3023,123,20,2,6,0,1.0,1235.0,0,exception,44,2,1,2,1,0.375,low
3024,123,21,2,3,0,1.0,874.0,0,rule follower,45,1,2,1,1,0.375,low
3025,123,22,2,4,1,0.0,1303.0,0,rule follower,46,2,2,1,2,0.375,low
3026,123,23,2,6,0,1.0,1786.0,0,exception,47,2,1,2,1,0.375,low
3027,123,24,2,8,1,0.0,1002.0,0,prototype,48,2,2,2,2,0.375,low
3124,124,1,1,3,0,1.0,1087.0,0,rule follower,1,1,1,2,1,1.0,high
3125,124,2,1,1,0,1.0,1858.0,0,prototype,2,1,1,1,1,1.0,high
3126,124,3,1,2,0,0.0,1820.0,1,rule follower,3,1,2,1,1,1.0,high
3127,124,4,1,5,1,,,0,exception,4,2,1,1,2,1.0,high
3128,124,5,1,2,0,1.0,1952.0,0,rule follower,5,1,2,1,1,1.0,high
3129,124,6,1,1,0,1.0,1941.0,0,prototype,6,1,1,1,1,1.0,high
3130,124,7,1,8,1,,,0,prototype,7,2,2,2,2,1.0,high
3131,124,8,1,8,1,0.0,2095.0,0,prototype,8,2,2,2,2,1.0,high
3132,124,9,1,8,1,0.0,1990.0,0,prototype,9,2,2,2,2,1.0,high
3133,124,10,1,1,0,1.0,2789.0,0,prototype,10,1,1,1,1,1.0,high
3134,124,11,1,4,1,1.0,2324.0,1,rule follower,11,1,2,2,2,1.0,high
3135,124,12,1,1,0,0.0,1619.0,1,prototype,12,1,1,1,1,1.0,high
3136,124,13,1,8,1,0.0,2554.0,0,prototype,13,2,2,2,2,1.0,high
3137,124,14,1,7,1,0.0,2048.0,0,rule follower,14,2,1,2,2,1.0,high
3138,124,15,1,3,0,0.0,2206.0,1,rule follower,15,1,1,2,1,1.0,high
3139,124,16,1,6,0,0.0,1951.0,1,exception,16,2,2,1,1,1.0,high
3140,124,17,1,8,1,1.0,1166.0,1,prototype,17,2,2,2,2,1.0,high
3141,124,18,1,5,1,1.0,1597.0,1,exception,18,2,1,1,2,1.0,high
3142,124,19,1,7,1,0.0,2013.0,0,rule follower,19,2,1,2,2,1.0,high
3143,124,20,1,8,1,1.0,1636.0,1,prototype,20,2,2,2,2,1.0,high
3144,124,21,1,4,1,0.0,752.0,0,rule follower,21,1,2,2,2,1.0,high
3145,124,22,1,1,0,0.0,1033.0,1,prototype,22,1,1,1,1,1.0,high
3146,124,23,1,6,0,1.0,1254.0,0,exception,23,2,2,1,1,1.0,high
3147,124,24,1,1,0,1.0,1867.0,0,prototype,24,1,1,1,1,1.0,high
3148,124,1,2,6,0,1.0,795.0,0,exception,25,2,2,1,1,1.0,high
3149,124,2,2,3,0,1.0,1876.0,0,rule follower,26,1,1,2,1,1.0,high
3150,124,3,2,1,0,1.0,2116.0,0,prototype,27,1,1,1,1,1.0,high
3151,124,4,2,3,0,0.0,1505.0,1,rule follower,28,1,1,2,1,1.0,high
3152,124,5,2,1,0,0.0,1513.0,1,prototype,29,1,1,1,1,1.0,high
3153,124,6,2,5,1,1.0,1323.0,1,exception,30,2,1,1,2,1.0,high
3154,124,7,2,8,1,0.0,1738.0,0,prototype,31,2,2,2,2,1.0,high
3155,124,8,2,8,1,0.0,1833.0,0,prototype,32,2,2,2,2,1.0,high
3156,124,9,2,1,0,1.0,2043.0,0,prototype,33,1,1,1,1,1.0,high
3157,124,10,2,1,0,0.0,1435.0,1,prototype,34,1,1,1,1,1.0,high
3158,124,11,2,7,1,1.0,1150.0,1,rule follower,35,2,1,2,2,1.0,high
3159,124,12,2,4,1,1.0,1034.0,1,rule follower,36,1,2,2,2,1.0,high
3160,124,13,2,2,0,0.0,705.0,1,rule follower,37,1,2,1,1,1.0,high
3161,124,14,2,8,1,1.0,787.0,1,prototype,38,2,2,2,2,1.0,high
3162,124,15,2,6,0,0.0,667.0,1,exception,39,2,2,1,1,1.0,high
3163,124,16,2,5,1,0.0,760.0,0,exception,40,2,1,1,2,1.0,high
3164,124,17,2,8,1,1.0,942.0,1,prototype,41,2,2,2,2,1.0,high
3165,124,18,2,7,1,1.0,818.0,1,rule follower,42,2,1,2,2,1.0,high
3166,124,19,2,8,1,1.0,675.0,1,prototype,43,2,2,2,2,1.0,high
3167,124,20,2,4,1,1.0,817.0,1,rule follower,44,1,2,2,2,1.0,high
3168,124,21,2,1,0,0.0,625.0,1,prototype,45,1,1,1,1,1.0,high
3169,124,22,2,2,0,0.0,769.0,1,rule follower,46,1,2,1,1,1.0,high
3170,124,23,2,1,0,0.0,614.0,1,prototype,47,1,1,1,1,1.0,high
3171,124,24,2,8,1,1.0,921.0,1,prototype,48,2,2,2,2,1.0,high
3268,125,1,1,1,0,1.0,821.0,0,prototype,1,1,1,1,1,0.5,med
3269,125,2,1,8,1,1.0,929.0,1,prototype,2,2,2,2,2,0.5,med
3270,125,3,1,1,0,1.0,1760.0,0,prototype,3,1,1,1,1,0.5,med
3271,125,4,1,1,0,0.0,1746.0,1,prototype,4,1,1,1,1,0.5,med
3272,125,5,1,5,1,,,0,exception,5,1,2,1,2,0.5,med
3273,125,6,1,6,0,1.0,1730.0,0,exception,6,1,2,2,1,0.5,med
3274,125,7,1,4,1,,,0,rule follower,7,2,1,2,2,0.5,med
3275,125,8,1,8,1,,,0,prototype,8,2,2,2,2,0.5,med
3276,125,9,1,6,0,,,0,exception,9,1,2,2,1,0.5,med
3277,125,10,1,1,0,,,0,prototype,10,1,1,1,1,0.5,med
3278,125,11,1,5,1,0.0,2591.0,0,exception,11,1,2,1,2,0.5,med
3279,125,12,1,1,0,,,0,prototype,12,1,1,1,1,0.5,med
3280,125,13,1,8,1,1.0,2197.0,1,prototype,13,2,2,2,2,0.5,med
3281,125,14,1,2,0,,,0,rule follower,14,1,1,2,1,0.5,med
3282,125,15,1,3,0,,,0,rule follower,15,2,1,1,1,0.5,med
3283,125,16,1,8,1,,,0,prototype,16,2,2,2,2,0.5,med
3284,125,17,1,1,0,,,0,prototype,17,1,1,1,1,0.5,med
3285,125,18,1,7,1,,,0,rule follower,18,2,2,1,2,0.5,med
3286,125,19,1,8,1,,,0,prototype,19,2,2,2,2,0.5,med
3287,125,20,1,4,1,0.0,1295.0,0,rule follower,20,2,1,2,2,0.5,med
3288,125,21,1,7,1,,,0,rule follower,21,2,2,1,2,0.5,med
3289,125,22,1,8,1,,,0,prototype,22,2,2,2,2,0.5,med
3290,125,23,1,3,0,1.0,920.0,0,rule follower,23,2,1,1,1,0.5,med
3291,125,24,1,2,0,,,0,rule follower,24,1,1,2,1,0.5,med
3292,125,1,2,1,0,,,0,prototype,25,1,1,1,1,0.5,med
3293,125,2,2,7,1,,,0,rule follower,26,2,2,1,2,0.5,med
3294,125,3,2,8,1,,,0,prototype,27,2,2,2,2,0.5,med
3295,125,4,2,6,0,,,0,exception,28,1,2,2,1,0.5,med
3296,125,5,2,5,1,,,0,exception,29,1,2,1,2,0.5,med
3297,125,6,2,8,1,,,0,prototype,30,2,2,2,2,0.5,med
3298,125,7,2,4,1,,,0,rule follower,31,2,1,2,2,0.5,med
3299,125,8,2,8,1,,,0,prototype,32,2,2,2,2,0.5,med
3300,125,9,2,7,1,,,0,rule follower,33,2,2,1,2,0.5,med
3301,125,10,2,3,0,1.0,1172.0,0,rule follower,34,2,1,1,1,0.5,med
3302,125,11,2,4,1,,,0,rule follower,35,2,1,2,2,0.5,med
3303,125,12,2,8,1,,,0,prototype,36,2,2,2,2,0.5,med
3304,125,13,2,1,0,,,0,prototype,37,1,1,1,1,0.5,med
3305,125,14,2,1,0,,,0,prototype,38,1,1,1,1,0.5,med
3306,125,15,2,3,0,0.0,1088.0,1,rule follower,39,2,1,1,1,0.5,med
3307,125,16,2,1,0,0.0,1635.0,1,prototype,40,1,1,1,1,0.5,med
3308,125,17,2,2,0,1.0,1111.0,0,rule follower,41,1,1,2,1,0.5,med
3309,125,18,2,1,0,0.0,913.0,1,prototype,42,1,1,1,1,0.5,med
3310,125,19,2,6,0,0.0,936.0,1,exception,43,1,2,2,1,0.5,med
3311,125,20,2,1,0,0.0,1333.0,1,prototype,44,1,1,1,1,0.5,med
3312,125,21,2,8,1,1.0,2147.0,1,prototype,45,2,2,2,2,0.5,med
3313,125,22,2,5,1,0.0,910.0,0,exception,46,1,2,1,2,0.5,med
3314,125,23,2,2,0,1.0,633.0,0,rule follower,47,1,1,2,1,0.5,med
3315,125,24,2,8,1,1.0,733.0,1,prototype,48,2,2,2,2,0.5,med
3412,126,1,1,1,0,1.0,1300.0,0,prototype,1,1,1,1,1,0.5,med
3413,126,2,1,8,1,0.0,1296.0,0,prototype,2,2,2,2,2,0.5,med
3414,126,3,1,1,0,0.0,1674.0,1,prototype,3,1,1,1,1,0.5,med
3415,126,4,1,2,0,0.0,1049.0,1,rule follower,4,1,2,1,1,0.5,med
3416,126,5,1,8,1,1.0,903.0,1,prototype,5,2,2,2,2,0.5,med
3417,126,6,1,1,0,0.0,924.0,1,prototype,6,1,1,1,1,0.5,med
3418,126,7,1,2,0,0.0,813.0,1,rule follower,7,1,2,1,1,0.5,med
3419,126,8,1,3,0,1.0,1005.0,0,rule follower,8,2,1,1,1,0.5,med
3420,126,9,1,8,1,0.0,1442.0,0,prototype,9,2,2,2,2,0.5,med
3421,126,10,1,5,1,0.0,1676.0,0,exception,10,1,1,2,2,0.5,med
3422,126,11,1,1,0,0.0,1392.0,1,prototype,11,1,1,1,1,0.5,med
3423,126,12,1,4,1,1.0,2083.0,1,rule follower,12,2,2,1,2,0.5,med
3424,126,13,1,8,1,1.0,1677.0,1,prototype,13,2,2,2,2,0.5,med
3425,126,14,1,7,1,0.0,1426.0,0,rule follower,14,2,1,2,2,0.5,med
3426,126,15,1,5,1,0.0,1405.0,0,exception,15,1,1,2,2,0.5,med
3427,126,16,1,7,1,1.0,1176.0,1,rule follower,16,2,1,2,2,0.5,med
3428,126,17,1,3,0,1.0,1090.0,0,rule follower,17,2,1,1,1,0.5,med
3429,126,18,1,8,1,1.0,1116.0,1,prototype,18,2,2,2,2,0.5,med
3430,126,19,1,6,0,1.0,1464.0,0,exception,19,1,2,2,1,0.5,med
3431,126,20,1,6,0,0.0,1369.0,1,exception,20,1,2,2,1,0.5,med
3432,126,21,1,8,1,1.0,1661.0,1,prototype,21,2,2,2,2,0.5,med
3433,126,22,1,1,0,1.0,2747.0,0,prototype,22,1,1,1,1,0.5,med
3434,126,23,1,1,0,0.0,2203.0,1,prototype,23,1,1,1,1,0.5,med
3435,126,24,1,4,1,1.0,1892.0,1,rule follower,24,2,2,1,2,0.5,med
3436,126,1,2,1,0,0.0,1190.0,1,prototype,25,1,1,1,1,0.5,med
3437,126,2,2,1,0,0.0,1685.0,1,prototype,26,1,1,1,1,0.5,med
3438,126,3,2,6,0,1.0,1944.0,0,exception,27,1,2,2,1,0.5,med
3439,126,4,2,4,1,1.0,1488.0,1,rule follower,28,2,2,1,2,0.5,med
3440,126,5,2,8,1,1.0,1566.0,1,prototype,29,2,2,2,2,0.5,med
3441,126,6,2,8,1,1.0,1388.0,1,prototype,30,2,2,2,2,0.5,med
3442,126,7,2,7,1,1.0,1319.0,1,rule follower,31,2,1,2,2,0.5,med
3443,126,8,2,8,1,1.0,1521.0,1,prototype,32,2,2,2,2,0.5,med
3444,126,9,2,1,0,0.0,1104.0,1,prototype,33,1,1,1,1,0.5,med
3445,126,10,2,2,0,0.0,989.0,1,rule follower,34,1,2,1,1,0.5,med
3446,126,11,2,8,1,1.0,1140.0,1,prototype,35,2,2,2,2,0.5,med
3447,126,12,2,6,0,0.0,1059.0,1,exception,36,1,2,2,1,0.5,med
3448,126,13,2,4,1,1.0,1491.0,1,rule follower,37,2,2,1,2,0.5,med
3449,126,14,2,1,0,0.0,1099.0,1,prototype,38,1,1,1,1,0.5,med
3450,126,15,2,3,0,1.0,1125.0,0,rule follower,39,2,1,1,1,0.5,med
3451,126,16,2,3,0,1.0,1218.0,0,rule follower,40,2,1,1,1,0.5,med
3452,126,17,2,5,1,0.0,1507.0,0,exception,41,1,1,2,2,0.5,med
3453,126,18,2,1,0,1.0,1590.0,0,prototype,42,1,1,1,1,0.5,med
3454,126,19,2,8,1,1.0,1703.0,1,prototype,43,2,2,2,2,0.5,med
3455,126,20,2,8,1,1.0,1754.0,1,prototype,44,2,2,2,2,0.5,med
3456,126,21,2,7,1,1.0,2294.0,1,rule follower,45,2,1,2,2,0.5,med
3457,126,22,2,1,0,0.0,2159.0,1,prototype,46,1,1,1,1,0.5,med
3458,126,23,2,2,0,0.0,2131.0,1,rule follower,47,1,2,1,1,0.5,med
3459,126,24,2,5,1,0.0,1782.0,0,exception,48,1,1,2,2,0.5,med
3556,127,1,1,4,1,1.0,958.0,1,rule follower,1,2,1,2,2,0.5,med
3557,127,2,1,2,0,1.0,946.0,0,rule follower,2,2,1,1,1,0.5,med
3558,127,3,1,1,0,0.0,1564.0,1,prototype,3,1,1,1,1,0.5,med
3559,127,4,1,1,0,0.0,944.0,1,prototype,4,1,1,1,1,0.5,med
3560,127,5,1,5,1,0.0,1366.0,0,exception,5,1,2,1,2,0.5,med
3561,127,6,1,1,0,1.0,2032.0,0,prototype,6,1,1,1,1,0.5,med
3562,127,7,1,3,0,0.0,2408.0,1,rule follower,7,1,1,2,1,0.5,med
3563,127,8,1,8,1,1.0,2112.0,1,prototype,8,2,2,2,2,0.5,med
3564,127,9,1,6,0,1.0,1231.0,0,exception,9,2,2,1,1,0.5,med
3565,127,10,1,7,1,0.0,1237.0,0,rule follower,10,1,2,2,2,0.5,med
3566,127,11,1,8,1,1.0,2540.0,1,prototype,11,2,2,2,2,0.5,med
3567,127,12,1,3,0,0.0,1302.0,1,rule follower,12,1,1,2,1,0.5,med
3568,127,13,1,1,0,,,0,prototype,13,1,1,1,1,0.5,med
3569,127,14,1,7,1,1.0,716.0,1,rule follower,14,1,2,2,2,0.5,med
3570,127,15,1,8,1,1.0,1324.0,1,prototype,15,2,2,2,2,0.5,med
3571,127,16,1,6,0,0.0,1389.0,1,exception,16,2,2,1,1,0.5,med
3572,127,17,1,8,1,0.0,2218.0,0,prototype,17,2,2,2,2,0.5,med
3573,127,18,1,8,1,0.0,1933.0,0,prototype,18,2,2,2,2,0.5,med
3574,127,19,1,5,1,1.0,1601.0,1,exception,19,1,2,1,2,0.5,med
3575,127,20,1,1,0,1.0,1791.0,0,prototype,20,1,1,1,1,0.5,med
3576,127,21,1,1,0,1.0,1566.0,0,prototype,21,1,1,1,1,0.5,med
3577,127,22,1,8,1,0.0,2328.0,0,prototype,22,2,2,2,2,0.5,med
3578,127,23,1,4,1,0.0,2875.0,0,rule follower,23,2,1,2,2,0.5,med
3579,127,24,1,2,0,0.0,1474.0,1,rule follower,24,2,1,1,1,0.5,med
3580,127,1,2,8,1,0.0,1173.0,0,prototype,25,2,2,2,2,0.5,med
3581,127,2,2,1,0,1.0,1572.0,0,prototype,26,1,1,1,1,0.5,med
3582,127,3,2,6,0,0.0,1701.0,1,exception,27,2,2,1,1,0.5,med
3583,127,4,2,6,0,0.0,1045.0,1,exception,28,2,2,1,1,0.5,med
3584,127,5,2,2,0,0.0,1520.0,1,rule follower,29,2,1,1,1,0.5,med
3585,127,6,2,3,0,1.0,1203.0,0,rule follower,30,1,1,2,1,0.5,med
3586,127,7,2,8,1,0.0,1497.0,0,prototype,31,2,2,2,2,0.5,med
3587,127,8,2,7,1,1.0,1633.0,1,rule follower,32,1,2,2,2,0.5,med
3588,127,9,2,8,1,1.0,2095.0,1,prototype,33,2,2,2,2,0.5,med
3589,127,10,2,7,1,1.0,1757.0,1,rule follower,34,1,2,2,2,0.5,med
3590,127,11,2,8,1,1.0,1202.0,1,prototype,35,2,2,2,2,0.5,med
3591,127,12,2,1,0,0.0,641.0,1,prototype,36,1,1,1,1,0.5,med
3592,127,13,2,1,0,0.0,966.0,1,prototype,37,1,1,1,1,0.5,med
3593,127,14,2,8,1,1.0,801.0,1,prototype,38,2,2,2,2,0.5,med
3594,127,15,2,2,0,0.0,780.0,1,rule follower,39,2,1,1,1,0.5,med
3595,127,16,2,5,1,1.0,743.0,1,exception,40,1,2,1,2,0.5,med
3596,127,17,2,1,0,0.0,1195.0,1,prototype,41,1,1,1,1,0.5,med
3597,127,18,2,4,1,0.0,994.0,0,rule follower,42,2,1,2,2,0.5,med
3598,127,19,2,5,1,1.0,1699.0,1,exception,43,1,2,1,2,0.5,med
3599,127,20,2,3,0,0.0,1562.0,1,rule follower,44,1,1,2,1,0.5,med
3600,127,21,2,4,1,0.0,1230.0,0,rule follower,45,2,1,2,2,0.5,med
3601,127,22,2,1,0,0.0,926.0,1,prototype,46,1,1,1,1,0.5,med
3602,127,23,2,1,0,0.0,1397.0,1,prototype,47,1,1,1,1,0.5,med
3603,127,24,2,8,1,1.0,987.0,1,prototype,48,2,2,2,2,0.5,med
3700,128,1,1,1,0,0.0,886.0,1,prototype,1,1,1,1,1,0.75,high
3701,128,2,1,5,1,1.0,1973.0,1,exception,2,1,1,2,2,0.75,high
3702,128,3,1,1,0,1.0,2482.0,0,prototype,3,1,1,1,1,0.75,high
3703,128,4,1,1,0,0.0,2100.0,1,prototype,4,1,1,1,1,0.75,high
3704,128,5,1,6,0,1.0,2928.0,0,exception,5,2,1,2,1,0.75,high
3705,128,6,1,8,1,1.0,2157.0,1,prototype,6,2,2,2,2,0.75,high
3706,128,7,1,1,0,1.0,1850.0,0,prototype,7,1,1,1,1,0.75,high
3707,128,8,1,8,1,0.0,1844.0,0,prototype,8,2,2,2,2,0.75,high
3708,128,9,1,8,1,1.0,1422.0,1,prototype,9,2,2,2,2,0.75,high
3709,128,10,1,8,1,0.0,2137.0,0,prototype,10,2,2,2,2,0.75,high
3710,128,11,1,2,0,1.0,1671.0,0,rule follower,11,2,1,1,1,0.75,high
3711,128,12,1,2,0,0.0,2126.0,1,rule follower,12,2,1,1,1,0.75,high
3712,128,13,1,3,0,1.0,1679.0,0,rule follower,13,1,2,1,1,0.75,high
3713,128,14,1,1,0,0.0,2327.0,1,prototype,14,1,1,1,1,0.75,high
3714,128,15,1,8,1,0.0,1263.0,0,prototype,15,2,2,2,2,0.75,high
3715,128,16,1,1,0,0.0,2287.0,1,prototype,16,1,1,1,1,0.75,high
3716,128,17,1,6,0,0.0,2704.0,1,exception,17,2,1,2,1,0.75,high
3717,128,18,1,3,0,0.0,1938.0,1,rule follower,18,1,2,1,1,0.75,high
3718,128,19,1,4,1,1.0,1811.0,1,rule follower,19,2,2,1,2,0.75,high
3719,128,20,1,8,1,0.0,2015.0,0,prototype,20,2,2,2,2,0.75,high
3720,128,21,1,5,1,0.0,2028.0,0,exception,21,1,1,2,2,0.75,high
3721,128,22,1,7,1,0.0,2256.0,0,rule follower,22,1,2,2,2,0.75,high
3722,128,23,1,4,1,,,0,rule follower,23,2,2,1,2,0.75,high
3723,128,24,1,7,1,1.0,2034.0,1,rule follower,24,1,2,2,2,0.75,high
3724,128,1,2,7,1,1.0,1111.0,1,rule follower,25,1,2,2,2,0.75,high
3725,128,2,2,7,1,1.0,1967.0,1,rule follower,26,1,2,2,2,0.75,high
3726,128,3,2,8,1,1.0,1440.0,1,prototype,27,2,2,2,2,0.75,high
3727,128,4,2,5,1,1.0,2177.0,1,exception,28,1,1,2,2,0.75,high
3728,128,5,2,8,1,1.0,1616.0,1,prototype,29,2,2,2,2,0.75,high
3729,128,6,2,1,0,1.0,1833.0,0,prototype,30,1,1,1,1,0.75,high
3730,128,7,2,5,1,1.0,1889.0,1,exception,31,1,1,2,2,0.75,high
3731,128,8,2,8,1,1.0,1813.0,1,prototype,32,2,2,2,2,0.75,high
3732,128,9,2,6,0,1.0,1749.0,0,exception,33,2,1,2,1,0.75,high
3733,128,10,2,2,0,1.0,1770.0,0,rule follower,34,2,1,1,1,0.75,high
3734,128,11,2,1,0,1.0,1969.0,0,prototype,35,1,1,1,1,0.75,high
3735,128,12,2,4,1,0.0,1600.0,0,rule follower,36,2,2,1,2,0.75,high
3736,128,13,2,8,1,1.0,2518.0,1,prototype,37,2,2,2,2,0.75,high
3737,128,14,2,8,1,0.0,1346.0,0,prototype,38,2,2,2,2,0.75,high
3738,128,15,2,3,0,0.0,2132.0,1,rule follower,39,1,2,1,1,0.75,high
3739,128,16,2,4,1,0.0,2269.0,0,rule follower,40,2,2,1,2,0.75,high
3740,128,17,2,2,0,0.0,1914.0,1,rule follower,41,2,1,1,1,0.75,high
3741,128,18,2,1,0,1.0,2232.0,0,prototype,42,1,1,1,1,0.75,high
3742,128,19,2,1,0,0.0,1257.0,1,prototype,43,1,1,1,1,0.75,high
3743,128,20,2,1,0,1.0,1407.0,0,prototype,44,1,1,1,1,0.75,high
3744,128,21,2,6,0,0.0,2046.0,1,exception,45,2,1,2,1,0.75,high
3745,128,22,2,1,0,0.0,2354.0,1,prototype,46,1,1,1,1,0.75,high
3746,128,23,2,3,0,1.0,1884.0,0,rule follower,47,1,2,1,1,0.75,high
3747,128,24,2,8,1,0.0,1811.0,0,prototype,48,2,2,2,2,0.75,high
3844,129,1,1,1,0,1.0,1059.0,0,prototype,1,1,1,1,1,0.5,med
3845,129,2,1,1,0,1.0,1439.0,0,prototype,2,1,1,1,1,0.5,med
3846,129,3,1,1,0,0.0,938.0,1,prototype,3,1,1,1,1,0.5,med
3847,129,4,1,8,1,1.0,1176.0,1,prototype,4,2,2,2,2,0.5,med
3848,129,5,1,1,0,0.0,863.0,1,prototype,5,1,1,1,1,0.5,med
3849,129,6,1,7,1,1.0,929.0,1,rule follower,6,2,2,1,2,0.5,med
3850,129,7,1,8,1,1.0,1123.0,1,prototype,7,2,2,2,2,0.5,med
3851,129,8,1,4,1,1.0,785.0,1,rule follower,8,2,1,2,2,0.5,med
3852,129,9,1,2,0,0.0,813.0,1,rule follower,9,1,1,2,1,0.5,med
3853,129,10,1,8,1,1.0,1258.0,1,prototype,10,2,2,2,2,0.5,med
3854,129,11,1,4,1,1.0,850.0,1,rule follower,11,2,1,2,2,0.5,med
3855,129,12,1,7,1,1.0,616.0,1,rule follower,12,2,2,1,2,0.5,med
3856,129,13,1,1,0,0.0,646.0,1,prototype,13,1,1,1,1,0.5,med
3857,129,14,1,3,0,1.0,598.0,0,rule follower,14,2,1,1,1,0.5,med
3858,129,15,1,6,0,1.0,710.0,0,exception,15,1,2,2,1,0.5,med
3859,129,16,1,5,1,0.0,1219.0,0,exception,16,1,2,1,2,0.5,med
3860,129,17,1,1,0,1.0,832.0,0,prototype,17,1,1,1,1,0.5,med
3861,129,18,1,2,0,,,0,rule follower,18,1,1,2,1,0.5,med
3862,129,19,1,8,1,1.0,803.0,1,prototype,19,2,2,2,2,0.5,med
3863,129,20,1,6,0,1.0,1316.0,0,exception,20,1,2,2,1,0.5,med
3864,129,21,1,5,1,0.0,469.0,0,exception,21,1,2,1,2,0.5,med
3865,129,22,1,3,0,1.0,806.0,0,rule follower,22,2,1,1,1,0.5,med
3866,129,23,1,8,1,0.0,1107.0,0,prototype,23,2,2,2,2,0.5,med
3867,129,24,1,8,1,1.0,1836.0,1,prototype,24,2,2,2,2,0.5,med
3868,129,1,2,1,0,0.0,507.0,1,prototype,25,1,1,1,1,0.5,med
3869,129,2,2,7,1,1.0,529.0,1,rule follower,26,2,2,1,2,0.5,med
3870,129,3,2,1,0,0.0,665.0,1,prototype,27,1,1,1,1,0.5,med
3871,129,4,2,5,1,0.0,1556.0,0,exception,28,1,2,1,2,0.5,med
3872,129,5,2,6,0,1.0,829.0,0,exception,29,1,2,2,1,0.5,med
3873,129,6,2,8,1,1.0,829.0,1,prototype,30,2,2,2,2,0.5,med
3874,129,7,2,3,0,0.0,1392.0,1,rule follower,31,2,1,1,1,0.5,med
3875,129,8,2,8,1,1.0,1974.0,1,prototype,32,2,2,2,2,0.5,med
