sbj,runtrial,run,stimx,answer,response,rt,correct,type,trial,f1,f2,f3,c,endacc,learner
102,21,4,8,1,1,1298,1,prototype,93,2,2,2,2,0.5,med
102,22,4,1,0,0,1059,1,prototype,94,1,1,1,1,0.5,med
102,23,4,2,0,0,1412,1,rule follower,95,1,2,1,1,0.5,med
102,24,4,3,0,1,769,0,rule follower,96,2,1,1,1,0.5,med
102,1,5,1,0,0,985,1,prototype,97,1,1,1,1,0.5,med
102,2,5,8,1,1,957,1,prototype,98,2,2,2,2,0.5,med
102,3,5,1,0,0,954,1,prototype,99,1,1,1,1,0.5,med
102,4,5,2,0,0,1771,1,rule follower,100,1,2,1,1,0.5,med
102,5,5,8,1,1,787,1,prototype,101,2,2,2,2,0.5,med
102,6,5,6,0,0,1318,1,exception,102,1,2,2,1,0.5,med
102,7,5,5,1,0,1726,0,exception,103,1,1,2,2,0.5,med
102,8,5,3,0,1,1777,0,rule follower,104,2,1,1,1,0.5,med
102,9,5,5,1,0,990,0,exception,105,1,1,2,2,0.5,med
102,10,5,8,1,1,881,1,prototype,106,2,2,2,2,0.5,med
102,11,5,1,0,0,1332,1,prototype,107,1,1,1,1,0.5,med
102,12,5,1,0,1,1482,0,prototype,108,1,1,1,1,0.5,med
102,13,5,1,0,0,1411,1,prototype,109,1,1,1,1,0.5,med
102,14,5,8,1,1,788,1,prototype,110,2,2,2,2,0.5,med
102,15,5,3,0,1,1152,0,rule follower,111,2,1,1,1,0.5,med
102,16,5,8,1,1,767,1,prototype,112,2,2,2,2,0.5,med
102,17,5,8,1,1,517,1,prototype,113,2,2,2,2,0.5,med
102,18,5,4,1,1,696,1,rule follower,114,2,2,1,2,0.5,med
102,19,5,7,1,1,955,1,rule follower,115,2,1,2,2,0.5,med
102,20,5,2,0,0,2216,1,rule follower,116,1,2,1,1,0.5,med
102,21,5,4,1,1,1227,1,rule follower,117,2,2,1,2,0.5,med
102,22,5,7,1,1,1677,1,rule follower,118,2,1,2,2,0.5,med
102,23,5,6,0,0,1660,1,exception,119,1,2,2,1,0.5,med
102,24,5,1,0,0,2408,1,prototype,120,1,1,1,1,0.5,med
102,1,6,8,1,1,575,1,prototype,121,2,2,2,2,0.5,med
102,2,6,7,1,1,1366,1,rule follower,122,2,1,2,2,0.5,med
102,3,6,5,1,0,1154,0,exception,123,1,1,2,2,0.5,med
102,4,6,2,0,0,1438,1,rule follower,124,1,2,1,1,0.5,med
102,5,6,8,1,1,957,1,prototype,125,2,2,2,2,0.5,med
102,6,6,2,0,0,1115,1,rule follower,126,1,2,1,1,0.5,med
102,7,6,3,0,1,1260,0,rule follower,127,2,1,1,1,0.5,med
102,8,6,8,1,1,994,1,prototype,128,2,2,2,2,0.5,med
102,9,6,1,0,0,1572,1,prototype,129,1,1,1,1,0.5,med
102,10,6,7,1,1,2140,1,rule follower,130,2,1,2,2,0.5,med
102,11,6,6,0,0,1107,1,exception,131,1,2,2,1,0.5,med
102,12,6,3,0,0,2033,1,rule follower,132,2,1,1,1,0.5,med
102,13,6,5,1,0,896,0,exception,133,1,1,2,2,0.5,med
102,14,6,1,0,0,1520,1,prototype,134,1,1,1,1,0.5,med
102,15,6,1,0,0,1711,1,prototype,135,1,1,1,1,0.5,med
102,16,6,1,0,1,1711,0,prototype,136,1,1,1,1,0.5,med
102,17,6,4,1,1,687,1,rule follower,137,2,2,1,2,0.5,med
102,18,6,8,1,1,828,1,prototype,138,2,2,2,2,0.5,med
102,19,6,4,1,1,544,1,rule follower,139,2,2,1,2,0.5,med
102,20,6,1,0,0,1884,1,prototype,140,1,1,1,1,0.5,med
102,21,6,6,0,0,1559,1,exception,141,1,2,2,1,0.5,med
102,22,6,8,1,1,1356,1,prototype,142,2,2,2,2,0.5,med
102,23,6,8,1,1,668,1,prototype,143,2,2,2,2,0.5,med
102,24,6,1,0,0,1346,1,prototype,144,1,1,1,1,0.5,med
103,1,1,2,0,1,1369,0,rule follower,1,2,1,1,1,0,low
103,2,1,7,1,1,1313,1,rule follower,2,1,2,2,2,0,low
103,3,1,1,0,1,1014,0,prototype,3,1,1,1,1,0,low
103,4,1,8,1,0,1511,0,prototype,4,2,2,2,2,0,low
103,5,1,3,0,1,765,0,rule follower,5,1,2,1,1,0,low
103,6,1,4,1,0,1398,0,rule follower,6,2,2,1,2,0,low
103,7,1,3,0,1,1014,0,rule follower,7,1,2,1,1,0,low
103,8,1,8,1,1,1054,1,prototype,8,2,2,2,2,0,low
103,9,1,1,0,1,1183,0,prototype,9,1,1,1,1,0,low
103,10,1,5,1,0,1273,0,exception,10,1,1,2,2,0,low
103,11,1,8,1,1,1442,1,prototype,11,2,2,2,2,0,low
103,12,1,4,1,1,1056,1,rule follower,12,2,2,1,2,0,low
103,13,1,6,0,1,777,0,exception,13,2,1,2,1,0,low
103,14,1,1,0,1,791,0,prototype,14,1,1,1,1,0,low
103,15,1,2,0,1,925,0,rule follower,15,2,1,1,1,0,low
103,16,1,8,1,1,893,1,prototype,16,2,2,2,2,0,low
103,17,1,8,1,0,703,0,prototype,17,2,2,2,2,0,low
103,18,1,5,1,1,733,1,exception,18,1,1,2,2,0,low
103,19,1,7,1,1,866,1,rule follower,19,1,2,2,2,0,low
103,20,1,1,0,1,734,0,prototype,20,1,1,1,1,0,low
103,21,1,8,1,1,900,1,prototype,21,2,2,2,2,0,low
103,22,1,1,0,0,1410,1,prototype,22,1,1,1,1,0,low
103,23,1,6,0,1,756,0,exception,23,2,1,2,1,0,low
103,24,1,1,0,0,1050,1,prototype,24,1,1,1,1,0,low
103,1,2,5,1,0,1274,0,exception,25,1,1,2,2,0,low
103,2,2,2,0,1,856,0,rule follower,26,2,1,1,1,0,low
103,3,2,8,1,1,1526,1,prototype,27,2,2,2,2,0,low
103,4,2,1,0,0,896,1,prototype,28,1,1,1,1,0,low
103,5,2,6,0,1,801,0,exception,29,2,1,2,1,0,low
103,6,2,8,1,1,1024,1,prototype,30,2,2,2,2,0,low
103,7,2,4,1,1,1230,1,rule follower,31,2,2,1,2,0,low
103,8,2,8,1,1,1496,1,prototype,32,2,2,2,2,0,low
103,9,2,4,1,1,953,1,rule follower,33,2,2,1,2,0,low
103,10,2,1,0,0,659,1,prototype,34,1,1,1,1,0,low
103,11,2,6,0,1,459,0,exception,35,2,1,2,1,0,low
103,12,2,5,1,0,516,0,exception,36,1,1,2,2,0,low
103,13,2,3,0,0,855,1,rule follower,37,1,2,1,1,0,low
103,14,2,8,1,1,898,1,prototype,38,2,2,2,2,0,low
103,15,2,1,0,0,889,1,prototype,39,1,1,1,1,0,low
103,16,2,7,1,0,983,0,rule follower,40,1,2,2,2,0,low
103,17,2,2,0,1,600,0,rule follower,41,2,1,1,1,0,low
103,18,2,8,1,1,891,1,prototype,42,2,2,2,2,0,low
103,19,2,1,0,0,882,1,prototype,43,1,1,1,1,0,low
103,20,2,8,1,1,651,1,prototype,44,2,2,2,2,0,low
103,21,2,1,0,0,841,1,prototype,45,1,1,1,1,0,low
103,22,2,7,1,0,822,0,rule follower,46,1,2,2,2,0,low
103,23,2,3,0,0,906,1,rule follower,47,1,2,1,1,0,low
103,24,2,1,0,0,962,1,prototype,48,1,1,1,1,0,low
103,1,3,2,0,1,971,0,rule follower,49,2,1,1,1,0,low
103,2,3,5,1,0,584,0,exception,50,1,1,2,2,0,low
103,3,3,1,0,0,1107,1,prototype,51,1,1,1,1,0,low
103,4,3,8,1,1,796,1,prototype,52,2,2,2,2,0,low
103,5,3,1,0,0,796,1,prototype,53,1,1,1,1,0,low
103,6,3,8,1,1,860,1,prototype,54,2,2,2,2,0,low
103,7,3,8,1,1,794,1,prototype,55,2,2,2,2,0,low
103,8,3,6,0,1,583,0,exception,56,2,1,2,1,0,low
103,9,3,4,1,1,655,1,rule follower,57,2,2,1,2,0,low
103,10,3,3,0,0,988,1,rule follower,58,1,2,1,1,0,low
103,11,3,1,0,0,790,1,prototype,59,1,1,1,1,0,low
103,12,3,5,1,0,803,0,exception,60,1,1,2,2,0,low
103,13,3,8,1,1,798,1,prototype,61,2,2,2,2,0,low
103,14,3,1,0,0,808,1,prototype,62,1,1,1,1,0,low
103,15,3,4,1,1,756,1,rule follower,63,2,2,1,2,0,low
103,16,3,1,0,0,806,1,prototype,64,1,1,1,1,0,low
103,17,3,2,0,1,817,0,rule follower,65,2,1,1,1,0,low
103,18,3,7,1,0,1445,0,rule follower,66,1,2,2,2,0,low
103,19,3,6,0,1,883,0,exception,67,2,1,2,1,0,low
103,20,3,8,1,1,755,1,prototype,68,2,2,2,2,0,low
103,21,3,3,0,0,754,1,rule follower,69,1,2,1,1,0,low
103,22,3,7,1,0,593,0,rule follower,70,1,2,2,2,0,low
103,23,3,1,0,0,816,1,prototype,71,1,1,1,1,0,low
103,24,3,8,1,1,643,1,prototype,72,2,2,2,2,0,low
103,1,4,8,1,1,703,1,prototype,73,2,2,2,2,0,low
103,2,4,5,1,0,752,0,exception,74,1,1,2,2,0,low
103,3,4,1,0,0,747,1,prototype,75,1,1,1,1,0,low
103,4,4,7,1,0,1466,0,rule follower,76,1,2,2,2,0,low
103,5,4,1,0,0,626,1,prototype,77,1,1,1,1,0,low
103,6,4,1,0,1,1569,0,prototype,78,1,1,1,1,0,low
103,7,4,3,0,1,1491,0,rule follower,79,1,2,1,1,0,low
103,8,4,5,1,1,1058,1,exception,80,1,1,2,2,0,low
103,9,4,7,1,1,850,1,rule follower,81,1,2,2,2,0,low
103,10,4,4,1,1,1225,1,rule follower,82,2,2,1,2,0,low
103,11,4,4,1,1,782,1,rule follower,83,2,2,1,2,0,low
103,12,4,1,0,0,556,1,prototype,84,1,1,1,1,0,low
103,13,4,8,1,1,737,1,prototype,85,2,2,2,2,0,low
103,14,4,1,0,0,1068,1,prototype,86,1,1,1,1,0,low
103,15,4,8,1,1,795,1,prototype,87,2,2,2,2,0,low
103,16,4,8,1,1,659,1,prototype,88,2,2,2,2,0,low
103,17,4,8,1,1,619,1,prototype,89,2,2,2,2,0,low
103,18,4,1,0,0,711,1,prototype,90,1,1,1,1,0,low
103,19,4,3,0,0,884,1,rule follower,91,1,2,1,1,0,low
103,20,4,8,1,1,645,1,prototype,92,2,2,2,2,0,low
103,21,4,6,0,1,691,0,exception,93,2,1,2,1,0,low
103,22,4,2,0,1,747,0,rule follower,94,2,1,1,1,0,low
103,23,4,6,0,1,557,0,exception,95,2,1,2,1,0,low
103,24,4,2,0,1,711,0,rule follower,96,2,1,1,1,0,low
103,1,5,1,0,0,1086,1,prototype,97,1,1,1,1,0,low
103,2,5,1,0,0,566,1,prototype,98,1,1,1,1,0,low
103,3,5,2,0,1,603,0,rule follower,99,2,1,1,1,0,low
103,4,5,5,1,0,880,0,exception,100,1,1,2,2,0,low
103,5,5,1,0,0,1066,1,prototype,101,1,1,1,1,0,low
103,6,5,8,1,1,1053,1,prototype,102,2,2,2,2,0,low
103,7,5,2,0,1,890,0,rule follower,103,2,1,1,1,0,low
103,8,5,6,0,1,828,0,exception,104,2,1,2,1,0,low
103,9,5,8,1,1,637,1,prototype,105,2,2,2,2,0,low
103,10,5,7,1,0,630,0,rule follower,106,1,2,2,2,0,low
103,11,5,8,1,1,784,1,prototype,107,2,2,2,2,0,low
103,12,5,4,1,1,852,1,rule follower,108,2,2,1,2,0,low
103,13,5,8,1,1,759,1,prototype,109,2,2,2,2,0,low
103,14,5,1,0,0,568,1,prototype,110,1,1,1,1,0,low
103,15,5,4,1,1,813,1,rule follower,111,2,2,1,2,0,low
103,16,5,1,0,0,694,1,prototype,112,1,1,1,1,0,low
103,17,5,1,0,0,1306,1,prototype,113,1,1,1,1,0,low
103,18,5,8,1,1,836,1,prototype,114,2,2,2,2,0,low
103,19,5,5,1,0,711,0,exception,115,1,1,2,2,0,low
103,20,5,3,0,0,770,1,rule follower,116,1,2,1,1,0,low
103,21,5,7,1,0,702,0,rule follower,117,1,2,2,2,0,low
103,22,5,3,0,0,718,1,rule follower,118,1,2,1,1,0,low
103,23,5,6,0,1,864,0,exception,119,2,1,2,1,0,low
103,24,5,8,1,1,1282,1,prototype,120,2,2,2,2,0,low
103,1,6,6,0,1,859,0,exception,121,2,1,2,1,0,low
103,2,6,7,1,0,658,0,rule follower,122,1,2,2,2,0,low
103,3,6,7,1,0,1176,0,rule follower,123,1,2,2,2,0,low
103,4,6,1,0,0,1575,1,prototype,124,1,1,1,1,0,low
103,5,6,8,1,1,840,1,prototype,125,2,2,2,2,0,low
103,6,6,8,1,1,774,1,prototype,126,2,2,2,2,0,low
103,7,6,3,0,0,695,1,rule follower,127,1,2,1,1,0,low
103,8,6,1,0,0,1226,1,prototype,128,1,1,1,1,0,low
103,9,6,5,1,0,1143,0,exception,129,1,1,2,2,0,low
103,10,6,8,1,1,891,1,prototype,130,2,2,2,2,0,low
103,11,6,8,1,1,755,1,prototype,131,2,2,2,2,0,low
103,12,6,6,0,1,759,0,exception,132,2,1,2,1,0,low
103,13,6,1,0,0,1370,1,prototype,133,1,1,1,1,0,low
103,14,6,5,1,0,867,0,exception,134,1,1,2,2,0,low
103,15,6,2,0,1,798,0,rule follower,135,2,1,1,1,0,low
103,16,6,2,0,1,669,0,rule follower,136,2,1,1,1,0,low
103,17,6,1,0,0,828,1,prototype,137,1,1,1,1,0,low
103,18,6,1,0,0,764,1,prototype,138,1,1,1,1,0,low
103,19,6,8,1,1,739,1,prototype,139,2,2,2,2,0,low
103,20,6,1,0,0,915,1,prototype,140,1,1,1,1,0,low
103,21,6,8,1,1,839,1,prototype,141,2,2,2,2,0,low
103,22,6,3,0,0,808,1,rule follower,142,1,2,1,1,0,low
103,23,6,4,1,1,868,1,rule follower,143,2,2,1,2,0,low
103,24,6,4,1,1,1260,1,rule follower,144,2,2,1,2,0,low
104,1,1,1,0,NA,NA,0,prototype,1,1,1,1,1,0.75,high
104,2,1,7,1,0,1057,0,rule follower,2,2,2,1,2,0.75,high
104,3,1,5,1,1,2165,1,exception,3,2,1,1,2,0.75,high
104,4,1,8,1,0,1866,0,prototype,4,2,2,2,2,0.75,high
104,5,1,2,0,0,1395,1,rule follower,5,1,1,2,1,0.75,high
104,6,1,1,0,1,2317,0,prototype,6,1,1,1,1,0.75,high
104,7,1,8,1,1,1638,1,prototype,7,2,2,2,2,0.75,high
104,8,1,8,1,1,858,1,prototype,8,2,2,2,2,0.75,high
104,9,1,3,0,0,800,1,rule follower,9,1,2,1,1,0.75,high
104,10,1,7,1,1,889,1,rule follower,10,2,2,1,2,0.75,high
104,11,1,8,1,1,814,1,prototype,11,2,2,2,2,0.75,high
104,12,1,8,1,1,791,1,prototype,12,2,2,2,2,0.75,high
104,13,1,8,1,1,901,1,prototype,13,2,2,2,2,0.75,high
104,14,1,1,0,0,823,1,prototype,14,1,1,1,1,0.75,high
104,15,1,4,1,0,1083,0,rule follower,15,1,2,2,2,0.75,high
104,16,1,2,0,0,1509,1,rule follower,16,1,1,2,1,0.75,high
104,17,1,3,0,1,1616,0,rule follower,17,1,2,1,1,0.75,high
104,18,1,6,0,1,1440,0,exception,18,2,1,2,1,0.75,high
104,19,1,5,1,0,1079,0,exception,19,2,1,1,2,0.75,high
104,20,1,1,0,0,1904,1,prototype,20,1,1,1,1,0.75,high
104,21,1,1,0,0,1111,1,prototype,21,1,1,1,1,0.75,high
104,22,1,4,1,1,1586,1,rule follower,22,1,2,2,2,0.75,high
104,23,1,6,0,0,2030,1,exception,23,2,1,2,1,0.75,high
104,24,1,1,0,0,1341,1,prototype,24,1,1,1,1,0.75,high
104,1,2,1,0,0,880,1,prototype,25,1,1,1,1,0.75,high
104,2,2,4,1,1,745,1,rule follower,26,1,2,2,2,0.75,high
104,3,2,6,0,0,923,1,exception,27,2,1,2,1,0.75,high
104,4,2,5,1,0,712,0,exception,28,2,1,1,2,0.75,high
104,5,2,8,1,1,774,1,prototype,29,2,2,2,2,0.75,high
104,6,2,7,1,1,842,1,rule follower,30,2,2,1,2,0.75,high
104,7,2,5,1,1,891,1,exception,31,2,1,1,2,0.75,high
104,8,2,1,0,0,976,1,prototype,32,1,1,1,1,0.75,high
104,9,2,1,0,0,698,1,prototype,33,1,1,1,1,0.75,high
104,10,2,3,0,1,1285,0,rule follower,34,1,2,1,1,0.75,high
104,11,2,1,0,0,951,1,prototype,35,1,1,1,1,0.75,high
104,12,2,7,1,1,795,1,rule follower,36,2,2,1,2,0.75,high
104,13,2,8,1,1,1647,1,prototype,37,2,2,2,2,0.75,high
104,14,2,4,1,1,1905,1,rule follower,38,1,2,2,2,0.75,high
104,15,2,3,0,1,1728,0,rule follower,39,1,2,1,1,0.75,high
104,16,2,8,1,1,1037,1,prototype,40,2,2,2,2,0.75,high
104,17,2,2,0,0,857,1,rule follower,41,1,1,2,1,0.75,high
104,18,2,2,0,0,1138,1,rule follower,42,1,1,2,1,0.75,high
104,19,2,8,1,1,984,1,prototype,43,2,2,2,2,0.75,high
104,20,2,6,0,0,1486,1,exception,44,2,1,2,1,0.75,high
104,21,2,8,1,1,712,1,prototype,45,2,2,2,2,0.75,high
104,22,2,1,0,0,1073,1,prototype,46,1,1,1,1,0.75,high
104,23,2,1,0,0,1133,1,prototype,47,1,1,1,1,0.75,high
104,24,2,8,1,1,698,1,prototype,48,2,2,2,2,0.75,high
104,1,3,6,0,0,943,1,exception,49,2,1,2,1,0.75,high
104,2,3,1,0,0,847,1,prototype,50,1,1,1,1,0.75,high
104,3,3,1,0,0,802,1,prototype,51,1,1,1,1,0.75,high
104,4,3,4,1,1,1195,1,rule follower,52,1,2,2,2,0.75,high
104,5,3,2,0,0,1134,1,rule follower,53,1,1,2,1,0.75,high
104,6,3,8,1,1,734,1,prototype,54,2,2,2,2,0.75,high
104,7,3,8,1,1,599,1,prototype,55,2,2,2,2,0.75,high
104,8,3,1,0,0,591,1,prototype,56,1,1,1,1,0.75,high
104,9,3,1,0,0,658,1,prototype,57,1,1,1,1,0.75,high
104,10,3,8,1,1,482,1,prototype,58,2,2,2,2,0.75,high
104,11,3,5,1,0,1215,0,exception,59,2,1,1,2,0.75,high
104,12,3,8,1,1,626,1,prototype,60,2,2,2,2,0.75,high
104,13,3,7,1,1,370,1,rule follower,61,2,2,1,2,0.75,high
104,14,3,2,0,0,526,1,rule follower,62,1,1,2,1,0.75,high
104,15,3,7,1,1,935,1,rule follower,63,2,2,1,2,0.75,high
104,16,3,6,0,1,1434,0,exception,64,2,1,2,1,0.75,high
104,17,3,1,0,0,602,1,prototype,65,1,1,1,1,0.75,high
104,18,3,8,1,1,642,1,prototype,66,2,2,2,2,0.75,high
104,19,3,8,1,1,582,1,prototype,67,2,2,2,2,0.75,high
104,20,3,1,0,0,433,1,prototype,68,1,1,1,1,0.75,high
104,21,3,5,1,0,698,0,exception,69,2,1,1,2,0.75,high
104,22,3,3,0,1,878,0,rule follower,70,1,2,1,1,0.75,high
104,23,3,3,0,1,866,0,rule follower,71,1,2,1,1,0.75,high
104,24,3,4,1,0,1204,0,rule follower,72,1,2,2,2,0.75,high
104,1,4,6,0,0,858,1,exception,73,2,1,2,1,0.75,high
104,2,4,4,1,1,648,1,rule follower,74,1,2,2,2,0.75,high
104,3,4,3,0,1,796,0,rule follower,75,1,2,1,1,0.75,high
104,4,4,2,0,0,1334,1,rule follower,76,1,1,2,1,0.75,high
104,5,4,8,1,1,1287,1,prototype,77,2,2,2,2,0.75,high
104,6,4,8,1,0,1029,0,prototype,78,2,2,2,2,0.75,high
104,7,4,1,0,0,946,1,prototype,79,1,1,1,1,0.75,high
104,8,4,8,1,1,686,1,prototype,80,2,2,2,2,0.75,high
104,9,4,1,0,0,806,1,prototype,81,1,1,1,1,0.75,high
104,10,4,1,0,0,905,1,prototype,82,1,1,1,1,0.75,high
104,11,4,3,0,1,1133,0,rule follower,83,1,2,1,1,0.75,high
104,12,4,8,1,1,958,1,prototype,84,2,2,2,2,0.75,high
104,13,4,8,1,1,992,1,prototype,85,2,2,2,2,0.75,high
104,14,4,2,0,0,961,1,rule follower,86,1,1,2,1,0.75,high
104,15,4,8,1,1,1127,1,prototype,87,2,2,2,2,0.75,high
104,16,4,5,1,0,1118,0,exception,88,2,1,1,2,0.75,high
104,17,4,6,0,1,803,0,exception,89,2,1,2,1,0.75,high
104,18,4,7,1,1,1419,1,rule follower,90,2,2,1,2,0.75,high
104,19,4,1,0,0,1542,1,prototype,91,1,1,1,1,0.75,high
104,20,4,1,0,0,845,1,prototype,92,1,1,1,1,0.75,high
104,21,4,1,0,0,584,1,prototype,93,1,1,1,1,0.75,high
104,22,4,4,1,0,1063,0,rule follower,94,1,2,2,2,0.75,high
104,23,4,7,1,1,869,1,rule follower,95,2,2,1,2,0.75,high
104,24,4,5,1,0,1253,0,exception,96,2,1,1,2,0.75,high
104,1,5,1,0,0,999,1,prototype,97,1,1,1,1,0.75,high
104,2,5,1,0,0,639,1,prototype,98,1,1,1,1,0.75,high
104,3,5,1,0,0,836,1,prototype,99,1,1,1,1,0.75,high
104,4,5,6,0,1,1364,0,exception,100,2,1,2,1,0.75,high
104,5,5,8,1,1,732,1,prototype,101,2,2,2,2,0.75,high
104,6,5,7,1,1,619,1,rule follower,102,2,2,1,2,0.75,high
104,7,5,2,0,0,697,1,rule follower,103,1,1,2,1,0.75,high
104,8,5,2,0,0,603,1,rule follower,104,1,1,2,1,0.75,high
104,9,5,8,1,1,575,1,prototype,105,2,2,2,2,0.75,high
104,10,5,1,0,0,585,1,prototype,106,1,1,1,1,0.75,high
104,11,5,8,1,1,688,1,prototype,107,2,2,2,2,0.75,high
104,12,5,8,1,1,771,1,prototype,108,2,2,2,2,0.75,high
104,13,5,1,0,0,834,1,prototype,109,1,1,1,1,0.75,high
104,14,5,3,0,1,1224,0,rule follower,110,1,2,1,1,0.75,high
104,15,5,8,1,1,956,1,prototype,111,2,2,2,2,0.75,high
104,16,5,5,1,1,1311,1,exception,112,2,1,1,2,0.75,high
104,17,5,1,0,0,906,1,prototype,113,1,1,1,1,0.75,high
104,18,5,8,1,1,833,1,prototype,114,2,2,2,2,0.75,high
104,19,5,3,0,0,676,1,rule follower,115,1,2,1,1,0.75,high
104,20,5,5,1,1,1555,1,exception,116,2,1,1,2,0.75,high
104,21,5,6,0,1,1024,0,exception,117,2,1,2,1,0.75,high
104,22,5,7,1,1,742,1,rule follower,118,2,2,1,2,0.75,high
104,23,5,4,1,0,1530,0,rule follower,119,1,2,2,2,0.75,high
104,24,5,4,1,1,1050,1,rule follower,120,1,2,2,2,0.75,high
104,1,6,8,1,1,734,1,prototype,121,2,2,2,2,0.75,high
104,2,6,2,0,0,682,1,rule follower,122,1,1,2,1,0.75,high
104,3,6,2,0,0,577,1,rule follower,123,1,1,2,1,0.75,high
104,4,6,1,0,0,733,1,prototype,124,1,1,1,1,0.75,high
104,5,6,8,1,1,589,1,prototype,125,2,2,2,2,0.75,high
104,6,6,8,1,1,1450,1,prototype,126,2,2,2,2,0.75,high
104,7,6,1,0,0,684,1,prototype,127,1,1,1,1,0.75,high
104,8,6,6,0,0,1051,1,exception,128,2,1,2,1,0.75,high
104,9,6,8,1,1,909,1,prototype,129,2,2,2,2,0.75,high
104,10,6,7,1,1,660,1,rule follower,130,2,2,1,2,0.75,high
104,11,6,6,0,0,930,1,exception,131,2,1,2,1,0.75,high
104,12,6,1,0,0,802,1,prototype,132,1,1,1,1,0.75,high
104,13,6,3,0,0,1553,1,rule follower,133,1,2,1,1,0.75,high
104,14,6,8,1,1,1296,1,prototype,134,2,2,2,2,0.75,high
104,15,6,1,0,0,1447,1,prototype,135,1,1,1,1,0.75,high
104,16,6,4,1,0,1085,0,rule follower,136,1,2,2,2,0.75,high
104,17,6,4,1,1,780,1,rule follower,137,1,2,2,2,0.75,high
104,18,6,8,1,1,524,1,prototype,138,2,2,2,2,0.75,high
104,19,6,5,1,1,1524,1,exception,139,2,1,1,2,0.75,high
104,20,6,3,0,1,885,0,rule follower,140,1,2,1,1,0.75,high
104,21,6,1,0,0,824,1,prototype,141,1,1,1,1,0.75,high
104,22,6,7,1,1,748,1,rule follower,142,2,2,1,2,0.75,high
104,23,6,1,0,0,1157,1,prototype,143,1,1,1,1,0.75,high
104,24,6,5,1,1,1675,1,exception,144,2,1,1,2,0.75,high
105,1,1,1,0,1,924,0,prototype,1,1,1,1,1,0.125,low
105,2,1,1,0,1,314,0,prototype,2,1,1,1,1,0.125,low
105,3,1,1,0,0,650,1,prototype,3,1,1,1,1,0.125,low
105,4,1,1,0,0,819,1,prototype,4,1,1,1,1,0.125,low
105,5,1,4,1,NA,NA,0,rule follower,5,1,2,2,2,0.125,low
105,6,1,3,0,1,475,0,rule follower,6,1,2,1,1,0.125,low
105,7,1,2,0,0,332,1,rule follower,7,1,1,2,1,0.125,low
105,8,1,1,0,0,894,1,prototype,8,1,1,1,1,0.125,low
105,9,1,8,1,1,2463,1,prototype,9,2,2,2,2,0.125,low
105,10,1,5,1,NA,NA,0,exception,10,2,1,1,2,0.125,low
105,11,1,8,1,1,2441,1,prototype,11,2,2,2,2,0.125,low
105,12,1,6,0,0,1016,1,exception,12,2,1,2,1,0.125,low
105,13,1,8,1,0,1851,0,prototype,13,2,2,2,2,0.125,low
105,14,1,2,0,0,1303,1,rule follower,14,1,1,2,1,0.125,low
105,15,1,8,1,1,631,1,prototype,15,2,2,2,2,0.125,low
105,16,1,7,1,1,905,1,rule follower,16,2,2,1,2,0.125,low
105,17,1,8,1,1,768,1,prototype,17,2,2,2,2,0.125,low
105,18,1,7,1,1,1082,1,rule follower,18,2,2,1,2,0.125,low
105,19,1,8,1,1,968,1,prototype,19,2,2,2,2,0.125,low
105,20,1,5,1,0,1389,0,exception,20,2,1,1,2,0.125,low
105,21,1,4,1,1,1575,1,rule follower,21,1,2,2,2,0.125,low
105,22,1,3,0,1,1328,0,rule follower,22,1,2,1,1,0.125,low
105,23,1,1,0,0,1670,1,prototype,23,1,1,1,1,0.125,low
105,24,1,6,0,1,1135,0,exception,24,2,1,2,1,0.125,low
105,1,2,7,1,0,2195,0,rule follower,25,2,2,1,2,0.125,low
105,2,2,6,0,0,858,1,exception,26,2,1,2,1,0.125,low
105,3,2,1,0,1,1328,0,prototype,27,1,1,1,1,0.125,low
105,4,2,1,0,0,943,1,prototype,28,1,1,1,1,0.125,low
105,5,2,4,1,0,1967,0,rule follower,29,1,2,2,2,0.125,low
105,6,2,3,0,1,827,0,rule follower,30,1,2,1,1,0.125,low
105,7,2,2,0,0,1279,1,rule follower,31,1,1,2,1,0.125,low
105,8,2,8,1,1,2332,1,prototype,32,2,2,2,2,0.125,low
105,9,2,8,1,1,1173,1,prototype,33,2,2,2,2,0.125,low
105,10,2,1,0,1,1581,0,prototype,34,1,1,1,1,0.125,low
105,11,2,1,0,0,1394,1,prototype,35,1,1,1,1,0.125,low
105,12,2,3,0,1,1398,0,rule follower,36,1,2,1,1,0.125,low
105,13,2,7,1,0,1929,0,rule follower,37,2,2,1,2,0.125,low
105,14,2,6,0,1,666,0,exception,38,2,1,2,1,0.125,low
105,15,2,1,0,0,2166,1,prototype,39,1,1,1,1,0.125,low
105,16,2,2,0,0,942,1,rule follower,40,1,1,2,1,0.125,low
105,17,2,1,0,0,666,1,prototype,41,1,1,1,1,0.125,low
105,18,2,8,1,1,1823,1,prototype,42,2,2,2,2,0.125,low
105,19,2,8,1,1,1548,1,prototype,43,2,2,2,2,0.125,low
105,20,2,5,1,0,1427,0,exception,44,2,1,1,2,0.125,low
105,21,2,5,1,0,1167,0,exception,45,2,1,1,2,0.125,low
105,22,2,4,1,1,228,1,rule follower,46,1,2,2,2,0.125,low
105,23,2,8,1,1,2142,1,prototype,47,2,2,2,2,0.125,low
105,24,2,8,1,1,892,1,prototype,48,2,2,2,2,0.125,low
105,1,3,3,0,1,1259,0,rule follower,49,1,2,1,1,0.125,low
